fold,inner,base_id,family,context,smoothing,candidate_id,score
3,2,b05_ctx1,svm_rbf,1,1,b05_ctx1_smooth1,0.33910028933520137
3,2,b05_ctx1,svm_rbf,1,4,b05_ctx1_smooth4,0.3428526613824875
3,2,b05_ctx8,svm_rbf,8,1,b05_ctx8_smooth1,0.3288521377038007
3,2,b05_ctx8,svm_rbf,8,4,b05_ctx8_smooth4,0.3327481790994595
3,2,b06_ctx1,hgb,1,1,b06_ctx1_smooth1,0.31181230722999925
3,2,b06_ctx1,hgb,1,4,b06_ctx1_smooth4,0.31793747939287637
3,2,b06_ctx8,hgb,8,1,b06_ctx8_smooth1,0.33186450659339056
3,2,b06_ctx8,hgb,8,4,b06_ctx8_smooth4,0.32752988948654954
3,2,b07_ctx1,hgb,1,1,b07_ctx1_smooth1,0.3334306553555709
3,2,b07_ctx1,hgb,1,4,b07_ctx1_smooth4,0.33293295747611545
3,2,b07_ctx8,hgb,8,1,b07_ctx8_smooth1,0.3153728626121694
3,2,b07_ctx8,hgb,8,4,b07_ctx8_smooth4,0.3117772069579105
3,2,b08_ctx1,hgb,1,1,b08_ctx1_smooth1,0.323014160898213
3,2,b08_ctx1,hgb,1,4,b08_ctx1_smooth4,0.33114085720356085
3,2,b08_ctx8,hgb,8,1,b08_ctx8_smooth1,0.3232190089976153
3,2,b08_ctx8,hgb,8,4,b08_ctx8_smooth4,0.32315085122717446
3,2,b09_ctx1,hgb,1,1,b09_ctx1_smooth1,0.3375147092082379
3,2,b09_ctx1,hgb,1,4,b09_ctx1_smooth4,0.33850888046570465
3,2,b09_ctx8,hgb,8,1,b09_ctx8_smooth1,0.32273336876896785
3,2,b09_ctx8,hgb,8,4,b09_ctx8_smooth4,0.32199288472294446
3,2,b10_ctx1,hgb,1,1,b10_ctx1_smooth1,0.32209653607098243
3,2,b10_ctx1,hgb,1,4,b10_ctx1_smooth4,0.31372467415538646
3,2,b10_ctx8,hgb,8,1,b10_ctx8_smooth1,0.3236420311015598
3,2,b10_ctx8,hgb,8,4,b10_ctx8_smooth4,0.3226180400109853
3,2,b11_ctx1,hgb,1,1,b11_ctx1_smooth1,0.3382275935890515
3,2,b11_ctx1,hgb,1,4,b11_ctx1_smooth4,0.3409256778514255
3,2,b11_ctx8,hgb,8,1,b11_ctx8_smooth1,0.32104465540236127
3,2,b11_ctx8,hgb,8,4,b11_ctx8_smooth4,0.31444842967612335
3,2,b12_ctx1,qda,1,1,b12_ctx1_smooth1,0.32741390877473875
3,2,b12_ctx1,qda,1,4,b12_ctx1_smooth4,0.3255853562099355
3,2,b12_ctx8,qda,8,1,b12_ctx8_smooth1,0.32784910530847045
3,2,b12_ctx8,qda,8,4,b12_ctx8_smooth4,0.3253083796022407
3,2,b13_ctx1,qda,1,1,b13_ctx1_smooth1,0.3292897696970725
3,2,b13_ctx1,qda,1,4,b13_ctx1_smooth4,0.3263711550364308
3,2,b13_ctx8,qda,8,1,b13_ctx8_smooth1,0.3205530740327182
3,2,b13_ctx8,qda,8,4,b13_ctx8_smooth4,0.31714214542095
3,2,b14_ctx1,qda,1,1,b14_ctx1_smooth1,0.3284567579562974
3,2,b14_ctx1,qda,1,4,b14_ctx1_smooth4,0.3237446377407056
3,2,b14_ctx8,qda,8,1,b14_ctx8_smooth1,0.32875488843513473
3,2,b14_ctx8,qda,8,4,b14_ctx8_smooth4,0.332272922609295
3,2,b15_ctx1,fusion_logistic,1,1,b15_ctx1_smooth1,0.32358919307393735
3,2,b15_ctx1,fusion_logistic,1,4,b15_ctx1_smooth4,0.3292827821660327
3,2,b15_ctx8,fusion_logistic,8,1,b15_ctx8_smooth1,0.3425775686617454
3,2,b15_ctx8,fusion_logistic,8,4,b15_ctx8_smooth4,0.33834094930189623
3,2,b16_ctx1,fusion_logistic,1,1,b16_ctx1_smooth1,0.32927968431800797
3,2,b16_ctx1,fusion_logistic,1,4,b16_ctx1_smooth4,0.33519202972829426
3,2,b16_ctx8,fusion_logistic,8,1,b16_ctx8_smooth1,0.33554504860576045
3,2,b16_ctx8,fusion_logistic,8,4,b16_ctx8_smooth4,0.33945611879910864
3,2,b17_ctx1,fusion_logistic,1,1,b17_ctx1_smooth1,0.33025784123683916
3,2,b17_ctx1,fusion_logistic,1,4,b17_ctx1_smooth4,0.33984018912871794
3,2,b17_ctx8,fusion_logistic,8,1,b17_ctx8_smooth1,0.33595733284433793
3,2,b17_ctx8,fusion_logistic,8,4,b17_ctx8_smooth4,0.3352759104006838
3,2,b18_ctx1,fusion_logistic,1,1,b18_ctx1_smooth1,0.3306424596282125
3,2,b18_ctx1,fusion_logistic,1,4,b18_ctx1_smooth4,0.3390259671211278
3,2,b18_ctx8,fusion_logistic,8,1,b18_ctx8_smooth1,0.33992123439718364
3,2,b18_ctx8,fusion_logistic,8,4,b18_ctx8_smooth4,0.338275346697637
3,2,b19_ctx1,fusion_lda,1,1,b19_ctx1_smooth1,0.3281793177704535
3,2,b19_ctx1,fusion_lda,1,4,b19_ctx1_smooth4,0.3359717949472179
3,2,b19_ctx8,fusion_lda,8,1,b19_ctx8_smooth1,0.33895113809412664
3,2,b19_ctx8,fusion_lda,8,4,b19_ctx8_smooth4,0.3379534909118608
3,2,b20_ctx1,fusion_lda,1,1,b20_ctx1_smooth1,0.3256677907433336
3,2,b20_ctx1,fusion_lda,1,4,b20_ctx1_smooth4,0.32823589933275127
3,2,b20_ctx8,fusion_lda,8,1,b20_ctx8_smooth1,0.3373344096157614
3,2,b20_ctx8,fusion_lda,8,4,b20_ctx8_smooth4,0.3270501054138208
3,2,b21_ctx1,fusion_lda,1,1,b21_ctx1_smooth1,0.3214486514892402
3,2,b21_ctx1,fusion_lda,1,4,b21_ctx1_smooth4,0.32188412995395216
3,2,b21_ctx8,fusion_lda,8,1,b21_ctx8_smooth1,0.32669166160011753
3,2,b21_ctx8,fusion_lda,8,4,b21_ctx8_smooth4,0.3144952377180599
3,3,b00_ctx1,svm_rbf,1,1,b00_ctx1_smooth1,0.3384075563612094
3,3,b00_ctx1,svm_rbf,1,4,b00_ctx1_smooth4,0.3419842946545231
3,3,b00_ctx8,svm_rbf,8,1,b00_ctx8_smooth1,0.3290971417740112
3,3,b00_ctx8,svm_rbf,8,4,b00_ctx8_smooth4,0.33196749368475675
3,3,b01_ctx1,svm_rbf,1,1,b01_ctx1_smooth1,0.3303183707055
3,3,b01_ctx1,svm_rbf,1,4,b01_ctx1_smooth4,0.32335042712815065
3,3,b01_ctx8,svm_rbf,8,1,b01_ctx8_smooth1,0.31627723032355803
3,3,b01_ctx8,svm_rbf,8,4,b01_ctx8_smooth4,0.3140596825879505
3,3,b02_ctx1,svm_rbf,1,1,b02_ctx1_smooth1,0.3458964408284108
3,3,b02_ctx1,svm_rbf,1,4,b02_ctx1_smooth4,0.34246481188664984
3,3,b02_ctx8,svm_rbf,8,1,b02_ctx8_smooth1,0.3455098812545568
3,3,b02_ctx8,svm_rbf,8,4,b02_ctx8_smooth4,0.3429715275728272
3,3,b03_ctx1,svm_rbf,1,1,b03_ctx1_smooth1,0.33003672053165434
3,3,b03_ctx1,svm_rbf,1,4,b03_ctx1_smooth4,0.32373406999047166
3,3,b03_ctx8,svm_rbf,8,1,b03_ctx8_smooth1,0.3561530821931566
3,3,b03_ctx8,svm_rbf,8,4,b03_ctx8_smooth4,0.3464298530823401
3,3,b04_ctx1,svm_rbf,1,1,b04_ctx1_smooth1,0.3415184281803384
3,3,b04_ctx1,svm_rbf,1,4,b04_ctx1_smooth4,0.32799966380653905
3,3,b04_ctx8,svm_rbf,8,1,b04_ctx8_smooth1,0.3555668407490639
3,3,b04_ctx8,svm_rbf,8,4,b04_ctx8_smooth4,0.35370057281533296
3,3,b05_ctx1,svm_rbf,1,1,b05_ctx1_smooth1,0.3335132936461006
3,3,b05_ctx1,svm_rbf,1,4,b05_ctx1_smooth4,0.3309727646633769
3,3,b05_ctx8,svm_rbf,8,1,b05_ctx8_smooth1,0.34766758659145547
3,3,b05_ctx8,svm_rbf,8,4,b05_ctx8_smooth4,0.3443487873095305
3,3,b06_ctx1,hgb,1,1,b06_ctx1_smooth1,0.32859320470386183
3,3,b06_ctx1,hgb,1,4,b06_ctx1_smooth4,0.3239634117837617
3,3,b06_ctx8,hgb,8,1,b06_ctx8_smooth1,0.33732235534179406
3,3,b06_ctx8,hgb,8,4,b06_ctx8_smooth4,0.33451256591111916
3,3,b07_ctx1,hgb,1,1,b07_ctx1_smooth1,0.33962444526516655
3,3,b07_ctx1,hgb,1,4,b07_ctx1_smooth4,0.3535949613246827
3,3,b07_ctx8,hgb,8,1,b07_ctx8_smooth1,0.3259376947199166
3,3,b07_ctx8,hgb,8,4,b07_ctx8_smooth4,0.3233946336294148
3,3,b08_ctx1,hgb,1,1,b08_ctx1_smooth1,0.34825887491128943
3,3,b08_ctx1,hgb,1,4,b08_ctx1_smooth4,0.3364930099141498
3,3,b08_ctx8,hgb,8,1,b08_ctx8_smooth1,0.34278764847316573
3,3,b08_ctx8,hgb,8,4,b08_ctx8_smooth4,0.33597383671380165
3,3,b09_ctx1,hgb,1,1,b09_ctx1_smooth1,0.3402390522097799
3,3,b09_ctx1,hgb,1,4,b09_ctx1_smooth4,0.3354908783502401
3,3,b09_ctx8,hgb,8,1,b09_ctx8_smooth1,0.35296048759688786
3,3,b09_ctx8,hgb,8,4,b09_ctx8_smooth4,0.3381038493859502
3,3,b10_ctx1,hgb,1,1,b10_ctx1_smooth1,0.33151770071242015
3,3,b10_ctx1,hgb,1,4,b10_ctx1_smooth4,0.33864295183774673
3,3,b10_ctx8,hgb,8,1,b10_ctx8_smooth1,0.3266804191251952
3,3,b10_ctx8,hgb,8,4,b10_ctx8_smooth4,0.3234454518513194
3,3,b11_ctx1,hgb,1,1,b11_ctx1_smooth1,0.347446680053385
3,3,b11_ctx1,hgb,1,4,b11_ctx1_smooth4,0.3450592688651651
3,3,b11_ctx8,hgb,8,1,b11_ctx8_smooth1,0.3501760645967172
3,3,b11_ctx8,hgb,8,4,b11_ctx8_smooth4,0.3401520027643466
3,3,b12_ctx1,qda,1,1,b12_ctx1_smooth1,0.3516936813884654
3,3,b12_ctx1,qda,1,4,b12_ctx1_smooth4,0.3551199639091077
3,3,b12_ctx8,qda,8,1,b12_ctx8_smooth1,0.34794479887891056
3,3,b12_ctx8,qda,8,4,b12_ctx8_smooth4,0.3443342098709974
3,3,b13_ctx1,qda,1,1,b13_ctx1_smooth1,0.3506684434367729
3,3,b13_ctx1,qda,1,4,b13_ctx1_smooth4,0.36080242378200095
3,3,b13_ctx8,qda,8,1,b13_ctx8_smooth1,0.34241153076141234
3,3,b13_ctx8,qda,8,4,b13_ctx8_smooth4,0.3441464078576724
3,3,b14_ctx1,qda,1,1,b14_ctx1_smooth1,0.3363102621127298
3,3,b14_ctx1,qda,1,4,b14_ctx1_smooth4,0.3308102768327382
3,3,b14_ctx8,qda,8,1,b14_ctx8_smooth1,0.34293587228532996
3,3,b14_ctx8,qda,8,4,b14_ctx8_smooth4,0.34449204958776447
3,3,b15_ctx1,fusion_logistic,1,1,b15_ctx1_smooth1,0.35312033023602196
3,3,b15_ctx1,fusion_logistic,1,4,b15_ctx1_smooth4,0.3553773281138266
3,3,b15_ctx8,fusion_logistic,8,1,b15_ctx8_smooth1,0.34722370376799455
3,3,b15_ctx8,fusion_logistic,8,4,b15_ctx8_smooth4,0.33676133155007093
3,3,b16_ctx1,fusion_logistic,1,1,b16_ctx1_smooth1,0.35452469737472686
3,3,b16_ctx1,fusion_logistic,1,4,b16_ctx1_smooth4,0.3602536642886752
3,3,b16_ctx8,fusion_logistic,8,1,b16_ctx8_smooth1,0.3547352958015437
3,3,b16_ctx8,fusion_logistic,8,4,b16_ctx8_smooth4,0.34913947317988364
3,3,b17_ctx1,fusion_logistic,1,1,b17_ctx1_smooth1,0.34998465267997736
3,3,b17_ctx1,fusion_logistic,1,4,b17_ctx1_smooth4,0.3518729493842511
3,3,b17_ctx8,fusion_logistic,8,1,b17_ctx8_smooth1,0.34874305116387844
3,3,b17_ctx8,fusion_logistic,8,4,b17_ctx8_smooth4,0.3436711544811287
3,3,b18_ctx1,fusion_logistic,1,1,b18_ctx1_smooth1,0.3492213166815357
3,3,b18_ctx1,fusion_logistic,1,4,b18_ctx1_smooth4,0.3528108781149296
3,3,b18_ctx8,fusion_logistic,8,1,b18_ctx8_smooth1,0.3468280106032451
3,3,b18_ctx8,fusion_logistic,8,4,b18_ctx8_smooth4,0.340196323987638
3,3,b19_ctx1,fusion_lda,1,1,b19_ctx1_smooth1,0.35860770193756436
3,3,b19_ctx1,fusion_lda,1,4,b19_ctx1_smooth4,0.36229669525090114
3,3,b19_ctx8,fusion_lda,8,1,b19_ctx8_smooth1,0.3485865331374814
3,3,b19_ctx8,fusion_lda,8,4,b19_ctx8_smooth4,0.34367074035477563
3,3,b20_ctx1,fusion_lda,1,1,b20_ctx1_smooth1,0.346453771684752
3,3,b20_ctx1,fusion_lda,1,4,b20_ctx1_smooth4,0.34637736782697726
3,3,b20_ctx8,fusion_lda,8,1,b20_ctx8_smooth1,0.346934040862017
3,3,b20_ctx8,fusion_lda,8,4,b20_ctx8_smooth4,0.3414950357583679
3,3,b21_ctx1,fusion_lda,1,1,b21_ctx1_smooth1,0.33052116831700823
3,3,b21_ctx1,fusion_lda,1,4,b21_ctx1_smooth4,0.3244413146463678
3,3,b21_ctx8,fusion_lda,8,1,b21_ctx8_smooth1,0.3416909509347225
3,3,b21_ctx8,fusion_lda,8,4,b21_ctx8_smooth4,0.33333253802138063
4,1,b00_ctx1,svm_rbf,1,1,b00_ctx1_smooth1,0.32966084929369627
4,1,b00_ctx1,svm_rbf,1,4,b00_ctx1_smooth4,0.3303851393305287
4,1,b00_ctx8,svm_rbf,8,1,b00_ctx8_smooth1,0.31496624602916934
4,1,b00_ctx8,svm_rbf,8,4,b00_ctx8_smooth4,0.30720712584780296
4,1,b01_ctx1,svm_rbf,1,1,b01_ctx1_smooth1,0.33173931625310954
4,1,b01_ctx1,svm_rbf,1,4,b01_ctx1_smooth4,0.34539731300998594
4,1,b01_ctx8,svm_rbf,8,1,b01_ctx8_smooth1,0.33657195023777203
4,1,b01_ctx8,svm_rbf,8,4,b01_ctx8_smooth4,0.3351432106883285
4,1,b02_ctx1,svm_rbf,1,1,b02_ctx1_smooth1,0.33006116316057144
4,1,b02_ctx1,svm_rbf,1,4,b02_ctx1_smooth4,0.34371298608469697
4,1,b02_ctx8,svm_rbf,8,1,b02_ctx8_smooth1,0.332529127518433
4,1,b02_ctx8,svm_rbf,8,4,b02_ctx8_smooth4,0.3359279976444841
4,1,b03_ctx1,svm_rbf,1,1,b03_ctx1_smooth1,0.3390124117669355
4,1,b03_ctx1,svm_rbf,1,4,b03_ctx1_smooth4,0.34653753220962147
4,1,b03_ctx8,svm_rbf,8,1,b03_ctx8_smooth1,0.3514961044596768
4,1,b03_ctx8,svm_rbf,8,4,b03_ctx8_smooth4,0.3614455719497335
4,1,b04_ctx1,svm_rbf,1,1,b04_ctx1_smooth1,0.3375149488324325
4,1,b04_ctx1,svm_rbf,1,4,b04_ctx1_smooth4,0.34982199740889003
4,1,b04_ctx8,svm_rbf,8,1,b04_ctx8_smooth1,0.35347378671664065
4,1,b04_ctx8,svm_rbf,8,4,b04_ctx8_smooth4,0.3572996233446362
4,1,b05_ctx1,svm_rbf,1,1,b05_ctx1_smooth1,0.33470821085498104
4,1,b05_ctx1,svm_rbf,1,4,b05_ctx1_smooth4,0.3440365771086067
4,1,b05_ctx8,svm_rbf,8,1,b05_ctx8_smooth1,0.3469707857420696
4,1,b05_ctx8,svm_rbf,8,4,b05_ctx8_smooth4,0.34206777993344467
4,1,b06_ctx1,hgb,1,1,b06_ctx1_smooth1,0.33342699845659574
4,1,b06_ctx1,hgb,1,4,b06_ctx1_smooth4,0.3435738823329051
4,1,b06_ctx8,hgb,8,1,b06_ctx8_smooth1,0.34331617092006556
4,1,b06_ctx8,hgb,8,4,b06_ctx8_smooth4,0.34116293098972167
4,1,b07_ctx1,hgb,1,1,b07_ctx1_smooth1,0.34619088244102775
4,1,b07_ctx1,hgb,1,4,b07_ctx1_smooth4,0.3509237902471784
4,1,b07_ctx8,hgb,8,1,b07_ctx8_smooth1,0.3595863165603743
4,1,b07_ctx8,hgb,8,4,b07_ctx8_smooth4,0.3605314156011903
4,1,b08_ctx1,hgb,1,1,b08_ctx1_smooth1,0.3415770488498291
4,1,b08_ctx1,hgb,1,4,b08_ctx1_smooth4,0.3349953753902507
4,1,b08_ctx8,hgb,8,1,b08_ctx8_smooth1,0.3503172697232761
4,1,b08_ctx8,hgb,8,4,b08_ctx8_smooth4,0.34620320995749254
4,1,b09_ctx1,hgb,1,1,b09_ctx1_smooth1,0.3505770541793893
4,1,b09_ctx1,hgb,1,4,b09_ctx1_smooth4,0.34476064344059537
4,1,b09_ctx8,hgb,8,1,b09_ctx8_smooth1,0.35502684402089274
4,1,b09_ctx8,hgb,8,4,b09_ctx8_smooth4,0.3660982504740964
4,1,b10_ctx1,hgb,1,1,b10_ctx1_smooth1,0.34740735597999595
4,1,b10_ctx1,hgb,1,4,b10_ctx1_smooth4,0.3322961773956691
4,1,b10_ctx8,hgb,8,1,b10_ctx8_smooth1,0.3545940203834649
4,1,b10_ctx8,hgb,8,4,b10_ctx8_smooth4,0.35279046319204854
4,1,b11_ctx1,hgb,1,1,b11_ctx1_smooth1,0.3480146910250681
4,1,b11_ctx1,hgb,1,4,b11_ctx1_smooth4,0.3467627565411107
4,1,b11_ctx8,hgb,8,1,b11_ctx8_smooth1,0.3561724334105664
4,1,b11_ctx8,hgb,8,4,b11_ctx8_smooth4,0.35727514971084945
4,1,b12_ctx1,qda,1,1,b12_ctx1_smooth1,0.33741359783121894
4,1,b12_ctx1,qda,1,4,b12_ctx1_smooth4,0.3444834405993899
4,1,b12_ctx8,qda,8,1,b12_ctx8_smooth1,0.33848512380156887
4,1,b12_ctx8,qda,8,4,b12_ctx8_smooth4,0.33715874855155076
4,1,b13_ctx1,qda,1,1,b13_ctx1_smooth1,0.33783861636108725
4,1,b13_ctx1,qda,1,4,b13_ctx1_smooth4,0.3469407460149202
4,1,b13_ctx8,qda,8,1,b13_ctx8_smooth1,0.3416349556449981
4,1,b13_ctx8,qda,8,4,b13_ctx8_smooth4,0.3411808147862094
4,1,b14_ctx1,qda,1,1,b14_ctx1_smooth1,0.31375716129116027
4,1,b14_ctx1,qda,1,4,b14_ctx1_smooth4,0.3138825795148391
4,1,b14_ctx8,qda,8,1,b14_ctx8_smooth1,0.32168912133293875
4,1,b14_ctx8,qda,8,4,b14_ctx8_smooth4,0.32698541212103754
4,1,b15_ctx1,fusion_logistic,1,1,b15_ctx1_smooth1,0.3382148453728483
4,1,b15_ctx1,fusion_logistic,1,4,b15_ctx1_smooth4,0.33850290607060735
4,1,b15_ctx8,fusion_logistic,8,1,b15_ctx8_smooth1,0.3335287192956463
4,1,b15_ctx8,fusion_logistic,8,4,b15_ctx8_smooth4,0.33509331735316705
4,1,b16_ctx1,fusion_logistic,1,1,b16_ctx1_smooth1,0.336662326647322
4,1,b16_ctx1,fusion_logistic,1,4,b16_ctx1_smooth4,0.35287992805934126
4,1,b16_ctx8,fusion_logistic,8,1,b16_ctx8_smooth1,0.33478732950185897
4,1,b16_ctx8,fusion_logistic,8,4,b16_ctx8_smooth4,0.3365459343315146
4,1,b17_ctx1,fusion_logistic,1,1,b17_ctx1_smooth1,0.34115031795192996
4,1,b17_ctx1,fusion_logistic,1,4,b17_ctx1_smooth4,0.35294473757135086
4,1,b17_ctx8,fusion_logistic,8,1,b17_ctx8_smooth1,0.33514943436600836
4,1,b17_ctx8,fusion_logistic,8,4,b17_ctx8_smooth4,0.33830674793839866
4,1,b18_ctx1,fusion_logistic,1,1,b18_ctx1_smooth1,0.3395429383941583
4,1,b18_ctx1,fusion_logistic,1,4,b18_ctx1_smooth4,0.35329296232744467
4,1,b18_ctx8,fusion_logistic,8,1,b18_ctx8_smooth1,0.333655673709411
4,1,b18_ctx8,fusion_logistic,8,4,b18_ctx8_smooth4,0.3390866363075272
4,1,b19_ctx1,fusion_lda,1,1,b19_ctx1_smooth1,0.3325002732735479
4,1,b19_ctx1,fusion_lda,1,4,b19_ctx1_smooth4,0.34731564294379486
4,1,b19_ctx8,fusion_lda,8,1,b19_ctx8_smooth1,0.33605214513082
4,1,b19_ctx8,fusion_lda,8,4,b19_ctx8_smooth4,0.3352901339437861
4,1,b20_ctx1,fusion_lda,1,1,b20_ctx1_smooth1,0.3340593157684506
4,1,b20_ctx1,fusion_lda,1,4,b20_ctx1_smooth4,0.3345794862681076
4,1,b20_ctx8,fusion_lda,8,1,b20_ctx8_smooth1,0.32969752962954546
4,1,b20_ctx8,fusion_lda,8,4,b20_ctx8_smooth4,0.32919387627097724
4,1,b21_ctx1,fusion_lda,1,1,b21_ctx1_smooth1,0.3247992720644236
4,1,b21_ctx1,fusion_lda,1,4,b21_ctx1_smooth4,0.32761825477317597
4,1,b21_ctx8,fusion_lda,8,1,b21_ctx8_smooth1,0.31713302391070763
4,1,b21_ctx8,fusion_lda,8,4,b21_ctx8_smooth4,0.31716298130398307
4,2,b00_ctx1,svm_rbf,1,1,b00_ctx1_smooth1,0.36607512399975806
4,2,b00_ctx1,svm_rbf,1,4,b00_ctx1_smooth4,0.3613289297838304
4,2,b00_ctx8,svm_rbf,8,1,b00_ctx8_smooth1,0.37856595175625873
4,2,b00_ctx8,svm_rbf,8,4,b00_ctx8_smooth4,0.37362964850699254
4,2,b01_ctx1,svm_rbf,1,1,b01_ctx1_smooth1,0.3552630430094184
4,2,b01_ctx1,svm_rbf,1,4,b01_ctx1_smooth4,0.3472928466396498
4,2,b01_ctx8,svm_rbf,8,1,b01_ctx8_smooth1,0.3600548988526788
4,2,b01_ctx8,svm_rbf,8,4,b01_ctx8_smooth4,0.3493284213325903
4,2,b02_ctx1,svm_rbf,1,1,b02_ctx1_smooth1,0.3356549093245434
4,2,b02_ctx1,svm_rbf,1,4,b02_ctx1_smooth4,0.33517738536288444
4,2,b02_ctx8,svm_rbf,8,1,b02_ctx8_smooth1,0.3581349144421035
4,2,b02_ctx8,svm_rbf,8,4,b02_ctx8_smooth4,0.35353345356298677
4,2,b03_ctx1,svm_rbf,1,1,b03_ctx1_smooth1,0.33843992554639735
4,2,b03_ctx1,svm_rbf,1,4,b03_ctx1_smooth4,0.331805185818315
4,2,b03_ctx8,svm_rbf,8,1,b03_ctx8_smooth1,0.36205477132249725
4,2,b03_ctx8,svm_rbf,8,4,b03_ctx8_smooth4,0.3553220165353664
4,2,b04_ctx1,svm_rbf,1,1,b04_ctx1_smooth1,0.3509864958256965
4,2,b04_ctx1,svm_rbf,1,4,b04_ctx1_smooth4,0.347690082776901
4,2,b04_ctx8,svm_rbf,8,1,b04_ctx8_smooth1,0.3508526262796267
4,2,b04_ctx8,svm_rbf,8,4,b04_ctx8_smooth4,0.3451640777909374
4,2,b05_ctx1,svm_rbf,1,1,b05_ctx1_smooth1,0.32253996305137733
4,2,b05_ctx1,svm_rbf,1,4,b05_ctx1_smooth4,0.3236968259039154
4,2,b05_ctx8,svm_rbf,8,1,b05_ctx8_smooth1,0.35916055977110106
4,2,b05_ctx8,svm_rbf,8,4,b05_ctx8_smooth4,0.36572843155498685
4,2,b06_ctx1,hgb,1,1,b06_ctx1_smooth1,0.36040692536484653
4,2,b06_ctx1,hgb,1,4,b06_ctx1_smooth4,0.3760450294780084
4,2,b06_ctx8,hgb,8,1,b06_ctx8_smooth1,0.3704696507252745
4,2,b06_ctx8,hgb,8,4,b06_ctx8_smooth4,0.36405778239209824
4,2,b07_ctx1,hgb,1,1,b07_ctx1_smooth1,0.36760403091460603
4,2,b07_ctx1,hgb,1,4,b07_ctx1_smooth4,0.38843032498558355
4,2,b07_ctx8,hgb,8,1,b07_ctx8_smooth1,0.3686638093428795
4,2,b07_ctx8,hgb,8,4,b07_ctx8_smooth4,0.35979917827081587
4,2,b08_ctx1,hgb,1,1,b08_ctx1_smooth1,0.36471666524342444
4,2,b08_ctx1,hgb,1,4,b08_ctx1_smooth4,0.3817679406798234
4,2,b08_ctx8,hgb,8,1,b08_ctx8_smooth1,0.37027917191622395
4,2,b08_ctx8,hgb,8,4,b08_ctx8_smooth4,0.36485592819991264
4,2,b09_ctx1,hgb,1,1,b09_ctx1_smooth1,0.376325021128527
4,2,b09_ctx1,hgb,1,4,b09_ctx1_smooth4,0.3757511362632183
4,2,b09_ctx8,hgb,8,1,b09_ctx8_smooth1,0.36200591624037304
4,2,b09_ctx8,hgb,8,4,b09_ctx8_smooth4,0.36522384897279364
4,2,b10_ctx1,hgb,1,1,b10_ctx1_smooth1,0.3599403097120174
4,2,b10_ctx1,hgb,1,4,b10_ctx1_smooth4,0.3741289134726918
4,2,b10_ctx8,hgb,8,1,b10_ctx8_smooth1,0.3751914198658864
4,2,b10_ctx8,hgb,8,4,b10_ctx8_smooth4,0.37223501979196594
4,2,b11_ctx1,hgb,1,1,b11_ctx1_smooth1,0.36949290852227396
4,2,b11_ctx1,hgb,1,4,b11_ctx1_smooth4,0.36246324798938084
4,2,b11_ctx8,hgb,8,1,b11_ctx8_smooth1,0.37828201948950363
4,2,b11_ctx8,hgb,8,4,b11_ctx8_smooth4,0.38109662358482327
4,2,b12_ctx1,qda,1,1,b12_ctx1_smooth1,0.3778533549018382
4,2,b12_ctx1,qda,1,4,b12_ctx1_smooth4,0.3799945450809659
4,2,b12_ctx8,qda,8,1,b12_ctx8_smooth1,0.37987886043988484
4,2,b12_ctx8,qda,8,4,b12_ctx8_smooth4,0.3846329357798144
4,2,b13_ctx1,qda,1,1,b13_ctx1_smooth1,0.37693100371209526
4,2,b13_ctx1,qda,1,4,b13_ctx1_smooth4,0.37477754767410426
4,2,b13_ctx8,qda,8,1,b13_ctx8_smooth1,0.3874093536832068
4,2,b13_ctx8,qda,8,4,b13_ctx8_smooth4,0.38314008169193825
4,2,b14_ctx1,qda,1,1,b14_ctx1_smooth1,0.3715883217900279
4,2,b14_ctx1,qda,1,4,b14_ctx1_smooth4,0.3718533751253036
4,2,b14_ctx8,qda,8,1,b14_ctx8_smooth1,0.3799740781972736
4,2,b14_ctx8,qda,8,4,b14_ctx8_smooth4,0.3801257835408438
4,2,b15_ctx1,fusion_logistic,1,1,b15_ctx1_smooth1,0.35007527464456867
4,2,b15_ctx1,fusion_logistic,1,4,b15_ctx1_smooth4,0.35213136347172963
4,2,b15_ctx8,fusion_logistic,8,1,b15_ctx8_smooth1,0.33434548902465516
4,2,b15_ctx8,fusion_logistic,8,4,b15_ctx8_smooth4,0.31619727267905773
4,2,b16_ctx1,fusion_logistic,1,1,b16_ctx1_smooth1,0.3420677849531134
4,2,b16_ctx1,fusion_logistic,1,4,b16_ctx1_smooth4,0.3338960820527546
4,2,b16_ctx8,fusion_logistic,8,1,b16_ctx8_smooth1,0.3298900967127478
4,2,b16_ctx8,fusion_logistic,8,4,b16_ctx8_smooth4,0.30791892481526784
4,2,b17_ctx1,fusion_logistic,1,1,b17_ctx1_smooth1,0.340609378323593
4,2,b17_ctx1,fusion_logistic,1,4,b17_ctx1_smooth4,0.33524675815391053
4,2,b17_ctx8,fusion_logistic,8,1,b17_ctx8_smooth1,0.3255855234153812
4,2,b17_ctx8,fusion_logistic,8,4,b17_ctx8_smooth4,0.30582792611438525
4,2,b18_ctx1,fusion_logistic,1,1,b18_ctx1_smooth1,0.3411438054163592
4,2,b18_ctx1,fusion_logistic,1,4,b18_ctx1_smooth4,0.3376217768879022
4,2,b18_ctx8,fusion_logistic,8,1,b18_ctx8_smooth1,0.3260205422172857
4,2,b18_ctx8,fusion_logistic,8,4,b18_ctx8_smooth4,0.3067826382038747
